Person ID,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
7433841,E12000005,H,3,1,1,2,1,2,1,3,1,1,3,3,8,-9,2
7433868,E12000005,H,2,1,2,3,2,2,1,1,3,1,1,2,6,3,1
7432037,E12000005,H,5,1,2,3,1,2,1,1,1,2,7,-9,-9,-9,4
7432056,E12000005,H,2,1,2,2,1,1,1,3,1,9,6,9,5,-9,2
7432073,E12000005,H,2,1,2,5,2,2,1,2,1,2,1,6,11,3,4
7433798,E12000005,H,2,1,2,5,2,2,2,3,3,6,9,-9,-9,-9,4
7433838,E12000005,H,2,1,2,6,2,2,1,2,1,2,9,8,2,-9,4
7434087,E12000005,H,2,1,1,4,2,2,1,1,1,2,1,3,2,3,2
7432036,E12000005,H,2,1,1,7,2,2,1,2,1,2,1,5,4,4,3
7433886,E12000005,H,1,1,2,8,5,2,1,3,1,2,5,5,2,-9,4
7432075,E12000005,H,3,1,2,2,1,2,1,3,1,1,1,6,11,3,3
7432121,E12000005,H,2,1,2,2,1,2,1,2,1,2,1,9,5,1,4
7431952,E12000005,H,3,1,1,1,1,1,1,3,1,2,-9,-9,-9,-9,-9
7433806,E12000005,H,2,1,2,5,2,2,1,4,1,1,8,8,2,-9,4
7433834,E12000005,H,2,1,1,3,2,2,1,2,1,2,1,5,5,3,3
7433889,E12000005,H,2,1,2,2,1,1,1,1,1,1,4,-9,-9,-9,2
7432074,E12000005,H,4,1,1,1,1,1,2,1,1,1,-9,-9,-9,-9,-9
7432082,E12000005,H,2,1,2,3,2,2,1,1,1,2,1,6,10,3,2
7433814,E12000005,H,3,1,1,1,1,1,1,1,1,9,-9,-9,-9,-9,-9
7432095,E12000005,H,3,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7433888,E12000005,H,1,1,2,6,4,2,1,3,1,2,5,5,2,-9,4
7432155,E12000005,H,2,1,2,2,1,1,1,1,3,6,6,-9,-9,-9,2
7434085,E12000005,H,4,1,2,2,1,1,1,2,1,2,4,7,4,1,2
7434129,E12000005,H,3,1,2,2,1,2,1,2,1,1,1,7,7,3,2
7433813,E12000005,H,2,1,1,4,2,2,1,5,1,1,8,9,4,-9,4
7433797,E12000005,H,1,1,2,8,5,2,1,5,1,9,5,9,10,-9,4
7432169,E12000005,H,3,1,2,3,1,2,1,1,1,1,1,2,11,3,2
7432174,E12000005,H,2,1,1,4,2,2,1,1,1,2,1,5,3,3,3
7433770,E12000005,H,2,1,2,4,2,2,1,2,1,2,1,2,10,3,1
7432161,E12000005,H,1,1,1,6,4,2,1,4,1,9,1,5,2,3,3
7433877,E12000005,H,5,1,2,1,1,1,1,1,2,1,-9,-9,-9,-9,-9
7432176,E12000005,H,1,1,1,4,1,2,2,2,5,9,1,5,4,1,4
7432042,E12000005,H,3,1,1,3,1,2,1,3,1,1,7,-9,-9,-9,4
7433831,E12000005,H,2,1,1,5,2,2,1,4,1,2,8,9,8,-9,2
7432122,E12000005,H,2,1,1,2,1,2,1,2,1,2,1,5,3,3,3
7432168,E12000005,H,3,1,2,6,1,2,1,1,1,2,1,4,9,3,2
7432170,E12000005,H,6,1,2,2,1,2,1,1,3,6,1,6,11,2,3
7432157,E12000005,H,4,1,1,8,4,2,1,2,1,1,5,5,9,-9,4
7434130,E12000005,H,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7432175,E12000005,H,2,1,1,7,2,2,2,2,3,6,5,1,4,-9,2
7434131,E12000005,H,1,1,1,3,1,2,1,1,1,9,3,1,3,-9,2
7432099,E12000005,H,1,1,1,4,1,2,1,1,1,9,1,8,6,3,3
7432159,E12000005,H,1,1,2,7,3,2,1,5,1,2,5,5,2,-9,4
7433501,E12000005,H,1,1,2,8,5,2,1,2,1,2,5,1,4,-9,2
7432178,E12000005,H,2,1,2,5,2,2,1,3,1,2,1,6,11,2,4
7432162,E12000005,H,1,1,1,3,1,2,1,2,1,1,1,9,2,4,4
7432182,E12000005,H,1,1,1,4,1,2,2,1,1,2,1,8,2,3,3
7433867,E12000005,H,1,1,2,6,4,2,1,4,1,1,5,7,2,-9,4
7433876,E12000005,H,2,1,1,8,2,2,1,3,1,2,5,8,3,-9,4
7432183,E12000005,H,2,1,2,3,2,2,1,2,1,2,1,6,11,1,4
7432136,E12000005,H,5,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7432012,E12000005,H,1,1,1,4,1,2,1,4,1,9,8,5,4,-9,3
7432256,E12000005,H,1,1,2,8,5,2,1,2,1,2,5,5,2,-9,4
7432083,E12000005,H,1,1,1,6,5,2,1,1,1,1,1,9,8,3,3
7432205,E12000005,H,1,1,2,8,5,2,1,3,1,2,5,5,5,-9,4
7432257,E12000005,H,1,1,2,8,4,2,1,5,1,2,8,5,2,-9,4
7432200,E12000005,H,2,1,2,3,2,2,1,2,3,6,1,6,10,2,3
7428200,E12000005,H,4,1,1,6,4,2,1,5,1,2,8,7,6,-9,2
7429537,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7428068,E12000005,H,2,1,1,7,2,2,1,3,1,2,5,5,5,-9,4
7429745,E12000005,H,5,1,2,5,4,2,1,3,1,1,1,9,4,2,4
7429677,E12000005,H,2,1,2,7,2,2,1,2,1,2,5,2,9,-9,1
7428072,E12000005,H,3,1,1,5,1,2,1,2,1,2,1,8,2,3,4
7428062,E12000005,H,5,1,2,8,5,2,1,1,1,2,5,4,12,-9,2
7428045,E12000005,H,2,1,2,7,2,2,1,1,1,2,5,6,11,-9,1
7429671,E12000005,H,2,1,2,7,2,2,1,2,1,2,5,9,9,-9,2
7428784,E12000005,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7429111,E12000005,H,2,1,1,7,2,2,1,3,1,9,5,3,7,-9,1
7428353,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7429746,E12000005,H,2,1,1,7,2,2,1,3,1,2,5,3,8,-9,2
7428193,E12000005,H,3,1,1,3,1,2,2,2,1,2,1,8,4,3,3
7429193,E12000005,H,2,1,2,2,1,2,1,1,1,2,1,4,6,3,2
7429527,E12000005,H,5,1,2,4,4,2,1,1,1,2,1,7,7,3,4
7428572,E12000005,H,3,1,1,3,1,2,1,1,1,2,2,5,12,4,3
7429172,E12000005,H,2,1,2,4,2,2,1,2,1,2,1,2,11,1,2
7428007,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7428796,E12000005,H,2,1,1,2,1,2,2,1,1,2,1,9,5,2,4
7428540,E12000005,H,2,1,1,5,2,2,1,1,1,2,1,3,8,4,2
7428577,E12000005,H,2,1,2,6,2,2,1,3,1,2,5,8,2,-9,4
7429673,E12000005,H,2,1,1,5,2,2,1,1,1,2,1,2,6,3,1
7429715,E12000005,H,1,1,2,8,5,2,1,5,1,2,5,-9,-9,-9,4
7429701,E12000005,H,1,1,2,8,5,2,1,3,1,2,5,7,4,-9,4
7429040,E12000005,H,1,1,1,8,5,2,2,2,3,1,5,3,2,-9,1
7429133,E12000005,H,2,1,2,7,2,2,1,2,1,2,5,9,1,-9,4
7429173,E12000005,H,2,1,1,2,1,2,1,1,1,2,1,7,4,2,4
7429254,E12000005,H,2,1,1,5,2,2,1,2,1,1,1,4,8,3,2
7429277,E12000005,H,4,1,1,7,5,2,1,1,1,2,2,2,8,3,1
7429675,E12000005,H,2,1,2,5,2,2,2,2,3,9,1,9,5,2,4
7429253,E12000005,H,2,1,2,4,2,2,2,1,1,2,1,9,2,3,4
7428187,E12000005,H,-9,2,2,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7429178,E12000005,H,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7428814,E12000005,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7429136,E12000005,H,2,1,2,5,2,2,1,1,1,2,1,2,11,3,2
7429191,E12000005,H,2,1,1,7,2,2,2,4,1,2,5,2,2,-9,1
7428804,E12000005,H,2,1,1,7,2,2,1,1,1,2,5,1,4,-9,2
7429047,E12000005,H,2,1,2,7,2,2,1,1,1,2,1,1,8,3,1
7428812,E12000005,H,2,1,1,4,2,2,1,1,1,2,2,5,3,3,3
7429118,E12000005,H,2,1,1,7,2,2,1,2,1,2,5,1,3,-9,4
7428839,E12000005,H,2,1,2,8,2,2,1,2,1,2,5,4,8,-9,3
7428053,E12000005,H,1,1,2,5,1,2,2,2,3,2,1,6,1,3,3
7428081,E12000005,H,1,1,2,6,5,2,1,3,1,2,9,-9,-9,-9,4
7428800,E12000005,H,-9,2,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7428355,E12000005,H,2,1,2,5,2,2,1,1,1,9,2,2,8,3,1
7429565,E12000005,H,3,1,1,5,4,2,1,2,1,1,1,2,6,3,1
7429658,E12000005,H,1,1,2,6,1,2,1,4,1,2,5,9,5,-9,4
7428329,E12000005,H,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7428362,E12000005,H,2,1,2,4,2,2,1,2,1,9,1,7,4,1,4
7429681,E12000005,H,2,1,2,7,2,2,1,3,1,2,5,8,4,-9,1
7429545,E12000005,H,2,1,2,7,2,2,1,1,1,2,5,2,10,-9,1
7428021,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7429070,E12000005,H,2,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7428766,E12000005,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7429704,E12000005,H,2,1,2,6,2,2,1,2,1,2,5,7,4,-9,3
7429170,E12000005,H,2,1,2,2,1,2,1,1,1,1,2,7,4,3,4
7429670,E12000005,H,3,1,1,2,1,2,1,1,1,2,1,6,11,3,4
7428669,E12000005,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7428775,E12000005,H,2,1,1,3,2,2,2,2,1,2,1,8,3,3,4
7428776,E12000005,H,3,1,1,3,1,2,1,2,1,2,1,9,3,3,4
7428144,E12000005,H,3,1,1,3,1,2,1,1,1,2,1,9,4,3,4
7428201,E12000005,H,5,1,2,3,1,2,1,1,1,2,1,6,11,3,4
7429132,E12000005,H,2,1,1,6,2,2,1,2,1,1,2,1,2,4,2
7428334,E12000005,H,2,1,2,6,2,2,1,1,1,2,5,2,10,-9,1
7428044,E12000005,H,3,1,1,3,1,2,2,1,5,1,2,3,6,3,2
7428020,E12000005,H,2,1,1,8,2,2,1,3,1,2,5,1,2,-9,2
7429120,E12000005,H,1,1,1,7,4,2,1,2,1,2,5,6,11,-9,4
7428805,E12000005,H,1,1,2,8,5,2,1,2,1,2,5,9,5,-9,4
7429224,E12000005,H,3,1,2,4,1,2,1,2,1,2,9,3,2,-9,2
7429330,E12000005,H,2,1,2,6,2,2,1,2,1,2,5,4,8,-9,2
7429490,E12000005,H,2,1,1,5,2,2,1,2,1,1,1,1,2,3,2
7429417,E12000005,H,2,1,1,5,2,2,1,3,1,1,1,5,3,3,3
7428220,E12000005,H,1,1,2,5,3,2,2,1,1,2,2,3,7,4,1
7428896,E12000005,H,2,1,2,7,2,2,1,3,1,2,5,2,10,-9,1
7429104,E12000005,H,2,1,1,6,2,2,1,2,1,2,5,3,9,-9,2
7428123,E12000005,H,3,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7428534,E12000005,H,2,1,2,4,2,2,1,1,1,1,7,5,1,-9,3
7428780,E12000005,H,5,1,2,3,1,2,2,2,1,1,9,5,2,-9,4
7428487,E12000005,H,2,1,2,6,2,2,1,1,1,2,1,2,10,1,1
7428510,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7428523,E12000005,H,2,1,1,6,2,2,1,3,1,1,1,5,4,3,3
7428496,E12000005,H,2,1,1,4,2,2,1,1,1,2,1,7,4,4,4
7428210,E12000005,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7428103,E12000005,H,1,1,2,8,5,2,1,3,1,2,5,9,11,-9,4
7428622,E12000005,H,2,1,2,6,2,2,2,2,1,2,1,4,8,2,2
7429519,E12000005,H,3,1,1,5,1,2,1,2,1,1,1,3,9,3,1
7428030,E12000005,H,2,1,2,2,1,2,1,1,1,2,1,7,4,3,4
7429066,E12000005,H,2,1,2,7,2,2,1,1,1,2,5,4,8,-9,1
7428041,E12000005,H,2,1,2,6,2,2,1,4,1,2,1,3,8,3,2
7429361,E12000005,H,2,1,1,6,2,2,1,1,1,2,1,8,8,1,4
7428553,E12000005,H,-9,2,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7429526,E12000005,H,2,1,2,5,2,2,1,2,1,2,2,3,10,4,2
7429706,E12000005,H,1,1,1,5,2,2,1,2,1,2,1,6,11,3,4
7429477,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7429020,E12000005,H,2,1,2,6,2,2,1,2,1,2,2,5,1,1,3
7428923,E12000005,H,2,1,1,5,2,2,1,1,1,2,1,3,9,3,2
7428156,E12000005,H,5,1,2,4,3,1,1,2,1,9,4,9,5,2,2
7429592,E12000005,H,2,1,2,4,2,2,1,1,1,2,1,6,2,3,3
7428700,E12000005,H,2,1,2,3,1,2,2,1,1,2,1,3,8,3,2
7428927,E12000005,H,1,1,2,5,4,2,1,1,1,2,1,6,12,2,3
7428605,E12000005,H,5,1,1,3,1,2,1,1,1,2,1,1,1,2,2
7428089,E12000005,H,2,1,1,5,2,2,1,3,1,8,1,6,11,2,3
7429069,E12000005,H,2,1,1,8,2,2,1,4,1,2,5,2,4,-9,1
7429123,E12000005,H,1,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,4
7429559,E12000005,H,2,1,2,5,2,2,1,2,1,2,1,7,4,2,4
7428865,E12000005,H,2,1,1,6,2,2,1,3,1,2,1,9,2,3,4
7428003,E12000005,H,1,1,2,8,5,2,1,3,1,2,5,2,10,-9,1
7429584,E12000005,H,1,1,1,3,1,2,1,1,1,2,1,3,2,4,2
7428126,E12000005,H,1,1,1,6,1,2,1,2,1,9,1,3,4,2,2
7428695,E12000005,H,2,1,1,5,2,2,1,3,1,2,8,-9,-9,-9,4
7428230,E12000005,H,2,1,1,1,1,2,1,2,1,9,-9,-9,-9,-9,-9
7428845,E12000005,H,3,1,1,3,1,2,1,1,1,2,2,5,3,3,3
7428959,E12000005,H,1,1,1,5,1,2,1,1,1,1,1,5,2,4,3
7428860,E12000005,H,3,1,2,3,1,2,1,2,1,2,1,6,11,3,4
7428849,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7428277,E12000005,H,1,1,1,7,4,2,1,3,1,2,2,2,8,3,1
7429748,E12000005,H,2,1,2,3,2,2,1,1,1,2,1,6,10,1,4
7429539,E12000005,H,2,1,1,5,2,2,1,1,1,1,2,1,2,4,1
7429540,E12000005,H,2,1,2,6,2,2,1,1,1,1,5,7,4,-9,3
7428724,E12000005,H,2,1,1,4,2,2,1,2,1,1,1,1,8,4,1
7429714,E12000005,H,2,1,2,6,2,2,1,3,1,2,1,4,8,1,2
7429116,E12000005,H,2,1,2,5,2,2,1,1,1,9,1,3,9,3,2
7428157,E12000005,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7428245,E12000005,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7429458,E12000005,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7429845,E12000005,H,1,1,1,5,4,2,1,3,1,9,1,5,1,4,3
7428227,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7429635,E12000005,H,2,1,2,4,2,2,1,2,1,2,1,7,4,1,4
7428831,E12000005,H,2,1,2,7,2,2,1,1,1,2,5,-9,-9,-9,2
7428386,E12000005,H,1,1,1,3,1,2,1,1,1,2,1,3,9,4,2
7429158,E12000005,H,2,1,1,6,2,2,1,3,1,1,5,1,4,-9,2
7429146,E12000005,H,2,1,1,5,2,2,1,2,1,2,2,3,4,4,2
7428543,E12000005,H,4,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7430706,E12000005,H,2,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7430759,E12000005,H,2,1,2,4,2,2,1,2,1,2,1,2,11,2,2
7430714,E12000005,H,3,1,1,2,3,2,1,2,1,1,1,6,12,3,2
7430806,E12000005,H,2,1,2,6,2,2,1,2,1,2,1,9,5,3,3
7430170,E12000005,H,2,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7430179,E12000005,H,5,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7431229,E12000005,H,1,1,2,7,4,2,1,3,1,2,5,9,4,-9,2
7431475,E12000005,H,2,1,2,3,2,2,1,1,1,1,1,3,7,2,2
7430549,E12000005,H,5,1,2,5,4,2,1,2,1,2,1,3,4,4,2
7430547,E12000005,H,2,1,2,2,2,2,1,2,1,1,1,7,4,3,3
7430686,E12000005,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7431486,E12000005,H,3,1,2,2,1,2,1,2,1,1,1,3,8,3,2
7431216,E12000005,H,5,1,2,2,1,2,1,1,1,2,3,-9,-9,-9,4
7430769,E12000005,H,1,1,1,6,1,2,1,4,1,2,8,5,5,-9,3
7430561,E12000005,H,2,1,2,7,2,2,1,2,1,2,5,6,11,-9,3
7430562,E12000005,H,2,1,2,4,2,2,1,1,1,2,2,6,11,3,3
7429973,E12000005,H,3,1,2,4,1,2,2,2,1,2,1,4,2,3,2
7430696,E12000005,H,3,1,2,4,1,2,1,5,1,9,8,5,8,-9,4
7430775,E12000005,H,3,1,2,5,4,2,1,4,1,8,2,3,10,1,2
7431518,E12000005,H,2,1,2,6,2,2,1,3,1,2,7,2,10,-9,1
7430691,E12000005,H,2,1,2,4,2,2,1,1,1,2,1,3,2,2,2
7431371,E12000005,H,2,1,1,5,2,2,1,1,1,2,1,2,2,3,1
7431370,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7430614,E12000005,H,5,1,2,4,4,2,1,2,1,2,3,9,4,-9,4
7430397,E12000005,H,2,1,2,4,2,2,1,1,1,2,1,4,7,3,2
7431250,E12000005,H,2,1,2,2,1,2,1,4,1,2,8,-9,-9,-9,4
7430150,E12000005,H,2,1,1,7,2,2,1,3,1,1,5,8,6,-9,4
7430302,E12000005,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7431234,E12000005,H,1,1,2,6,5,2,1,4,1,1,5,8,2,-9,4
7431378,E12000005,H,2,1,2,6,2,2,1,1,1,2,1,7,4,2,4
7430332,E12000005,H,2,1,1,4,2,2,1,3,1,1,2,2,3,4,1
7430555,E12000005,H,1,1,2,8,5,2,1,4,1,2,8,1,5,-9,2
7429918,E12000005,H,3,1,1,6,3,2,1,3,1,1,1,5,2,3,3
7431271,E12000005,H,2,1,1,5,2,2,1,2,1,2,1,8,2,3,3
7430349,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7430136,E12000005,H,2,1,2,2,1,2,1,2,1,2,1,4,6,3,2
7431241,E12000005,H,2,1,1,8,2,2,1,4,1,2,5,9,3,-9,4
7431228,E12000005,H,-9,3,1,2,1,2,2,2,3,4,1,3,2,3,-9
7430169,E12000005,H,2,1,2,6,2,2,1,3,1,2,5,8,2,-9,3
7430565,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7430684,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7430860,E12000005,H,2,1,1,6,2,2,1,3,1,1,2,8,10,3,3
7430912,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7429942,E12000005,H,2,1,2,5,2,2,1,2,1,2,1,7,4,1,4
7431102,E12000005,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7431101,E12000005,H,2,1,2,4,2,2,1,2,1,2,1,3,10,2,2
7430141,E12000005,H,2,1,2,7,2,2,1,3,1,2,5,6,10,-9,4
7431405,E12000005,H,2,1,1,2,1,2,2,1,1,9,1,8,2,3,4
7431463,E12000005,H,2,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7429992,E12000005,H,-9,2,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7431231,E12000005,H,2,1,1,7,2,2,1,1,1,2,5,1,9,-9,2
7430161,E12000005,H,2,1,1,6,2,2,1,2,1,2,1,7,4,3,4
7431420,E12000005,H,3,1,2,3,1,2,1,2,1,2,1,7,8,3,2
7430753,E12000005,H,2,1,1,1,1,1,1,3,1,2,-9,-9,-9,-9,-9
7430761,E12000005,H,1,1,1,5,2,2,1,2,1,1,1,9,4,3,4
7430381,E12000005,H,1,1,1,8,5,2,1,4,1,2,5,2,8,-9,1
7430942,E12000005,H,2,1,2,4,2,2,1,2,1,1,1,2,10,2,1
7430887,E12000005,H,2,1,1,7,2,2,1,2,1,9,5,2,10,-9,2
7431354,E12000005,H,2,1,1,2,1,1,1,1,1,2,6,7,4,-9,2
7430390,E12000005,H,2,1,2,2,1,1,1,1,3,7,4,7,4,1,2
7431279,E12000005,H,1,1,1,2,1,1,1,1,1,2,6,9,1,-9,2
7430612,E12000005,H,2,1,2,5,2,2,1,2,1,2,5,4,9,-9,4
7431465,E12000005,H,3,1,1,4,4,2,1,2,1,9,1,2,11,3,1
7430279,E12000005,H,1,1,1,7,5,2,1,5,1,9,5,2,9,-9,1
7430862,E12000005,H,2,1,2,2,1,2,1,2,1,2,1,6,11,3,2
7431078,E12000005,H,2,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7430594,E12000005,H,1,1,1,5,1,2,1,3,1,1,3,9,4,-9,4
7434048,E12000005,H,2,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7432061,E12000005,H,2,1,2,2,1,2,1,2,1,1,1,1,2,3,1
7432209,E12000005,H,5,1,2,4,1,2,1,3,1,2,1,7,4,2,4
7434041,E12000005,H,2,1,1,6,2,2,1,2,1,9,1,8,8,3,4
7432194,E12000005,H,5,1,2,5,4,2,1,2,1,9,2,9,6,2,4
7433375,E12000005,H,1,1,1,7,1,2,1,3,1,9,5,8,2,-9,4
7432128,E12000005,H,2,1,2,6,2,2,1,1,1,2,5,4,9,-9,1
7432228,E12000005,H,2,1,2,6,2,2,1,1,1,2,1,7,4,2,4
7432052,E12000005,H,2,1,2,6,2,2,1,2,1,2,1,7,4,2,4
7434061,E12000005,H,1,1,1,8,2,2,1,1,1,2,5,6,4,-9,4
7432018,E12000005,H,1,1,1,3,1,2,2,2,4,2,1,4,4,3,2
7433807,E12000005,H,2,1,1,3,2,2,2,2,3,6,1,7,4,2,4
7433796,E12000005,H,1,1,1,7,4,2,1,4,1,2,5,8,2,-9,4
7431784,E12000005,H,2,1,2,5,2,2,1,3,1,1,1,5,5,3,3
7431826,E12000005,H,1,1,2,8,5,2,1,4,1,2,5,8,2,-9,3
7434049,E12000005,H,5,1,2,2,1,1,1,1,1,1,4,7,4,2,2
7432085,E12000005,H,3,1,2,2,1,2,1,2,1,1,6,7,4,-9,2
7431851,E12000005,H,2,1,2,4,2,2,1,2,1,1,1,6,11,2,3
7432096,E12000005,H,5,1,1,2,1,1,1,2,1,2,6,-9,-9,-9,2
7432208,E12000005,H,1,1,1,4,1,2,1,4,1,1,8,9,2,-9,4
7434040,E12000005,H,3,1,2,6,4,2,1,2,1,2,1,5,2,3,3
7431828,E12000005,H,2,1,2,7,2,2,1,2,1,2,5,9,2,-9,4
7433482,E12000005,H,2,1,1,4,2,2,1,1,1,1,1,2,8,3,1
7431757,E12000005,H,1,1,1,2,1,2,1,1,1,2,1,9,2,3,4
7431861,E12000005,H,1,1,1,6,4,2,1,5,2,2,1,5,2,3,3
7432007,E12000005,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7431718,E12000005,H,2,1,1,6,2,2,1,2,1,9,5,1,4,-9,2
7432158,E12000005,H,2,1,1,1,1,1,1,1,3,6,-9,-9,-9,-9,-9
7431838,E12000005,H,2,1,1,6,2,2,1,3,1,1,1,8,2,3,4
7433404,E12000005,H,3,1,2,3,1,2,1,1,1,9,1,9,5,3,4
7431566,E12000005,H,1,1,2,6,4,2,1,3,1,2,8,5,2,-9,4
7433401,E12000005,H,2,1,2,2,1,1,1,1,1,2,4,9,4,1,2
7433836,E12000005,H,5,1,1,1,1,2,1,2,1,1,-9,-9,-9,-9,-9
7431752,E12000005,H,2,1,1,3,2,2,2,1,3,2,1,3,6,3,2
7431858,E12000005,H,2,1,2,8,2,2,1,4,1,1,5,9,5,-9,3
7431644,E12000005,H,3,1,1,2,1,2,1,1,1,2,1,2,7,3,1
7431661,E12000005,H,2,1,1,1,1,1,1,1,1,9,-9,-9,-9,-9,-9
7431837,E12000005,H,1,1,2,5,5,2,1,3,1,2,8,7,4,-9,4
7431556,E12000005,H,3,1,2,2,1,2,1,3,1,1,3,6,12,-9,3
7431559,E12000005,H,2,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7431830,E12000005,H,2,1,1,4,2,2,1,1,1,1,1,5,2,3,3
7431571,E12000005,H,3,1,2,1,1,1,1,2,1,8,-9,-9,-9,-9,-9
7433468,E12000005,H,2,1,2,5,2,2,1,1,1,2,1,9,11,3,4
7431655,E12000005,H,3,1,2,3,1,2,1,1,1,2,7,9,6,-9,4
7431651,E12000005,H,3,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7431882,E12000005,H,2,1,1,5,2,2,1,2,1,2,1,8,2,3,4
7431650,E12000005,H,3,1,1,3,1,2,1,2,1,1,1,8,2,3,3
7433490,E12000005,H,2,1,2,2,1,2,1,2,1,9,3,-9,-9,-9,3
7433491,E12000005,H,2,1,1,6,2,2,1,3,1,2,1,6,11,3,4
7431628,E12000005,H,1,1,2,6,4,2,1,2,1,2,1,4,4,3,2
7431746,E12000005,H,1,1,1,8,5,2,1,3,1,2,5,9,6,-9,4
7431575,E12000005,H,5,1,1,2,1,2,1,1,1,9,9,7,4,-9,4
7431657,E12000005,H,3,1,2,2,1,2,1,1,1,9,7,-9,-9,-9,4
7433405,E12000005,H,2,1,1,5,2,2,1,1,1,1,1,8,4,4,3
7431728,E12000005,H,1,1,1,5,4,2,1,2,1,2,1,5,4,3,3
7431884,E12000005,H,2,1,2,6,2,2,1,2,1,2,1,4,6,2,2
7431814,E12000005,H,2,1,1,3,2,2,1,1,1,2,1,5,2,4,3
7431726,E12000005,H,2,1,1,5,2,2,1,2,1,1,1,8,8,3,4
7431652,E12000005,H,1,1,1,5,1,2,1,2,1,1,2,2,12,4,1
7431883,E12000005,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7431647,E12000005,H,3,1,1,4,1,2,1,1,1,2,1,1,2,3,2
7433487,E12000005,H,2,1,1,5,2,2,1,3,1,2,1,9,3,3,4
7431699,E12000005,H,4,1,1,5,4,2,1,2,1,2,1,1,8,3,2
7433424,E12000005,H,2,1,2,4,2,2,1,2,1,2,1,4,4,3,2
7431638,E12000005,H,2,1,2,7,2,2,1,2,1,2,5,5,4,-9,3
7431736,E12000005,H,2,1,1,7,2,2,1,3,1,2,5,5,2,-9,4
7431742,E12000005,H,1,1,2,5,2,2,1,1,1,2,1,4,4,2,2
7429674,E12000005,H,2,1,1,8,2,2,1,3,1,2,5,3,9,-9,2
7428369,E12000005,H,1,1,2,3,1,2,1,1,1,2,1,9,5,2,4
7429722,E12000005,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
